E,DOS_s,DOS_p,DOS_d,DOS_f
-19.6900000000000013,0.0000064569607070,0.6246543752144190,0.0002107149986096,0.0010011177629622
-19.6799999999999997,0.0000057508601375,0.5598812922307947,0.0001876559352389,0.0008981719077691
-19.6700000000000017,0.0000050973542309,0.4994276925224977,0.0001663192860223,0.0008019683883823
-19.6600000000000001,0.0000044963824324,0.4433726160396161,0.0001467021058286,0.0007126508925121
-19.6499999999999986,0.0000039471845233,0.3917273596864991,0.0001287785539356,0.0006302556910869
-19.6400000000000006,0.0000034483944914,0.3444427434670806,0.0001125030437938,0.0005547225595649
-19.6299999999999990,0.0000029981374161,0.3014169326516279,0.0000978134632097,0.0004859067095992
-19.6200000000000010,0.0000025941262530,0.2625035356333075,0.0000846343685187,0.0004235912784113
-19.6099999999999994,0.0000022337558143,0.2275197225926855,0.0000728800693337,0.0003674999614327
-19.6000000000000014,0.0000019141916965,0.1962541414479537,0.0000624575347815,0.0003173094218752
-19.5899999999999999,0.0000016324523782,0.1684744428649800,0.0000532690670336,0.0002726611657690
-19.5799999999999983,0.0000013854831822,0.1439342634394015,0.0000452147027197,0.0002331726296684
-19.5700000000000003,0.0000011702212456,0.1223795537956707,0.0000381943169287,0.0001984472878470
-19.5599999999999987,0.0000009836510562,0.1035541747523456,0.0000321094174628,0.0001680836439364
-19.5500000000000007,0.0000008228504781,0.0872047186142609,0.0000268646284932,0.0001416830265169
-19.5399999999999991,0.0000006850275045,0.0730845430948042,0.0000223688725182,0.0001188561575351
-19.5300000000000011,0.0000005675482292,0.0609570316627908,0.0000185362674469,0.0000992285054205
-19.5199999999999996,0.0000004679567230,0.0505981158463672,0.0000152867616836,0.0000824444706968
-19.5100000000000016,0.0000003839876403,0.0417981120710882,0.0000125465343497,0.0000681704804200
-19.5000000000000000,0.0000003135724676,0.0343629380438422,0.0000102481903702,0.0000560970890022
-19.4899999999999984,0.0000002548403615,0.0281147817902696,0.0000083307812642,0.0000459401972494
-19.4800000000000004,0.0000002061145250,0.0228923006229710,0.0000067396823149,0.0000374415093849
-19.4699999999999989,0.0000001659050325,0.0185504280746054,0.0000054263555989,0.0000303683502014
-19.4600000000000009,0.0000001328989568,0.0149598647442550,0.0000043480263568,0.0000245129621910
-19.4499999999999993,0.0000001059485695,0.0120063246692027,0.0000034672976092,0.0000196913964529
-19.4400000000000013,0.0000000840582973,0.0095896028288611,0.0000027517249844,0.0000157421023072
-19.4299999999999997,0.0000000663710189,0.0076225222578571,0.0000021733705979,0.0000125243097173
-19.4200000000000017,0.0000000521541908,0.0060298114817305,0.0000017083516780,0.0000099162866328
-19.4100000000000001,0.0000000407861937,0.0047469550137904,0.0000013363965808,0.0000078135409044
-19.3999999999999986,0.0000000317432051,0.0037190518142150,0.0000010404179901,0.0000061270240616
-19.3900000000000006,0.0000000245868210,0.0028997091851440,0.0000008061105085,0.0000047813824355
-19.3799999999999990,0.0000000189525803,0.0022499927581569,0.0000006215775717,0.0000037132902038
-19.3700000000000010,0.0000000145394845,0.0017374471553620,0.0000004769906665,0.0000028698891437
-19.3599999999999994,0.0000000111005547,0.0013351966452993,0.0000003642822145,0.0000022073513566
-19.3500000000000014,0.0000000084344284,0.0010211306927732,0.0000002768721823,0.0000016895740110
-19.3399999999999999,0.0000000063779661,0.0007771757000540,0.0000002094274745,0.0000012870092322
-19.3299999999999983,0.0000000047998159,0.0005886514075797,0.0000001576524230,0.0000009756275787
-19.3200000000000003,0.0000000035948684,0.0004437082957345,0.0000001181081790,0.0000007360099878
-19.3099999999999987,0.0000000026795241,0.0003328408225368,0.0000000880584980,0.0000005525605107
-19.3000000000000007,0.0000000019876904,0.0002484703556622,0.0000000653392548,0.0000004128304621
-19.2899999999999991,0.0000000014674266,0.0001845911208573,0.0000000482489974,0.0000003069436372
-19.2800000000000011,0.0000000010781539,0.0001364723056387,0.0000000354579165,0.0000002271118480
-19.2699999999999996,0.0000000007883551,0.0001004095469702,0.0000000259327461,0.0000001672300997
-19.2600000000000016,0.0000000005736935,0.0000735193227646,0.0000000188752943,0.0000001225411210
-19.2500000000000000,0.0000000004154845,0.0000535701976581,0.0000000136725155,0.0000000893596030
-19.2399999999999984,0.0000000002994654,0.0000388453917243,0.0000000098562589,0.0000000648472898
-19.2300000000000004,0.0000000002148105,0.0000280317046127,0.0000000070710560,0.0000000468309406
-19.2199999999999989,0.0000000001533490,0.0000201304041560,0.0000000050485240,0.0000000336560865
-19.2100000000000009,0.0000000001089491,0.0000143862531438,0.0000000035871706,0.0000000240703977
-19.1999999999999993,0.0000000000770341,0.0000102313832018,0.0000000025365683,0.0000000171313293
-19.1900000000000013,0.0000000000542074,0.0000072412190032,0.0000000017850379,0.0000000121335040
-19.1799999999999997,0.0000000000379622,0.0000051001026929,0.0000000012501269,0.0000000085520065
-19.1700000000000017,0.0000000000264581,0.0000035746645479,0.0000000008712965,0.0000000059984031
-19.1600000000000001,0.0000000000183520,0.0000024933315110,0.0000000006043416,0.0000000041868591
-19.1499999999999986,0.0000000000126685,0.0000017306623460,0.0000000004171603,0.0000000029082072
-19.1400000000000006,0.0000000000087032,0.0000011954501673,0.0000000002865675,0.0000000020102307
-19.1299999999999990,0.0000000000059505,0.0000008217442048,0.0000000001959086,0.0000000013827677
-19.1200000000000010,0.0000000000040489,0.0000005621174817,0.0000000001332853,0.0000000009465304
-19.1099999999999994,0.0000000000027418,0.0000003826502778,0.0000000000902428,0.0000000006447646
-19.1000000000000014,0.0000000000018478,0.0000002592153438,0.0000000000608056,0.0000000004370673
